ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Cells_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Bzone,Parent_TZone,Parent_WhitePulp
27,1,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,115,153,44,9,27,0,34.97391304347826,3.1043478260869564,1.2289249924539993,0.8658180784493441,12.100518486599809,1,0.7516339869281046,0.8137193125213715,17.472683180919805,16.278820596099706,4.123105625617661,2.054864991051181,2.0,8.0,8.742612994277438,-1.5417899908673716,42.14213562373095,0.9504132231404959,1,0.6577401317190379,1.2749370336532593,7.666910842061043,0.0,0.0,1.805767915211618,2.164278619689867,87.83561462163925,0.0,0.0,0.0,0.0,0.48946746438741684,0.0,0.0,0.0,0.0,0.029518574476242065,0.0,0.0,2.6922218531192814,5.034134582463091,0.5788790947564337,nan,nan,0.143724724650383,0.7983520030975342,0.9717403054237366,0.0,0.0,0.19716182351112366,0.7983520030975342,1.0,0.0,0.0,0.027405838821626578,0.05312237640221914,0.31945461841921013,0.0,0.0,0.01570232969749233,0.01881981408425971,0.7637879532316457,0.0,0.0,0.0,0.0,0.9720073342323303,0.0,0.0,0.0,0.0,0.10923933982849121,0.0,0.0,0.0,0.0,0.10923933982849121,0.0,0.0,0.03953841531221111,0.16343957383074878,0.22096148706378363,0.0,0.0,0.039482779083609636,0.07831299398647078,0.30532898314107965,0.0,0.0,0.0014305333024822176,0.01232929015532136,1.0,0.0,0.0,37.173067650737316,39.97079014674576,34.84565468552858,nan,nan,4.657337690762285,2.493013049395958,2.539856196421751,nan,nan,0.0,0.0,0.0,nan,nan,34.97391304347826,3.1043478260869564,0,38.0,43.0,33.0,36.0,43.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
27,2,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,175,208,59,13,43,0,50.628571428571426,5.6571428571428575,1.0284166559942576,0.5722006698061647,14.927053303604616,1,0.8413461538461539,0.9723685377627564,16.54923539893937,16.15549442140351,6.708203932499369,2.7668482047780287,2.23606797749979,12.0,13.57225379281623,1.5445660404771155,47.55634918610404,0.9615384615384616,1,2.354009317001328,18.077927835285664,16.173388242721558,0.0,0.0,6.417334244120866,57.39610904827714,124.30193054676056,0.0,0.0,0.0,0.07804989814758301,0.5074044466018677,0.0,0.0,0.004165713209658861,0.1690165512263775,0.21844816207885742,0.0,0.0,1.3663095083368493,1.4975722393744868,0.1808919955241008,nan,nan,0.2716411054134369,1.0,0.9701991081237793,0.0,0.0,0.32829785346984863,1.0,1.0,0.0,0.0,0.06725740905718079,0.5165122238653047,0.4620968069349016,0.0,0.0,0.036670481394976376,0.3279777659901551,0.710296745981489,0.0,0.0,0.004165713209658861,0.2150835394859314,0.7427939176559448,0.0,0.0,0.0,0.12431525439023972,0.2070496678352356,0.0,0.0,0.0,0.0,0.2070496678352356,0.0,0.0,0.07788020167926861,0.24998174497169917,0.22886718492371153,0.0,0.0,0.06352634828194777,0.30276211491472654,0.23756807053936213,0.0,0.0,0.04481574706733227,0.5414969325065613,0.9461699873209,0.0,0.0,51.85578988140341,51.20950384300794,50.65744900370293,nan,nan,6.257756328187551,7.037447222854305,5.478570743700653,nan,nan,0.0,0.0,0.0,nan,nan,50.628571428571426,5.6571428571428575,0,50.0,57.0,53.0,55.0,55.0,11.0,7.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0
27,3,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,99,126,72,9,58,0,65.12121212121212,3.757575757575758,1.0721014155936752,0.7631469615314522,11.227230955528665,1,0.7857142857142857,0.9327475791515963,14.02247674855903,13.92838827718412,5.0,2.129062854497238,2.0,8.0,9.061674651465584,1.3631952824109512,36.520815280171306,0.9428571428571428,1,1.1453421795740724,1.9035324612632394,10.280735529959202,0.0,0.0,3.66085295076482,3.3519340865314007,62.42192728072405,0.0,0.0,0.0,0.0,0.46184100210666656,0.0,0.0,0.013893339317291975,0.0,0.17808040976524353,0.0,0.0,1.0968449808992224,3.349750034488174,0.2439993775101411,nan,nan,0.14866864681243896,0.31206226348876953,0.8393682837486267,0.0,0.0,0.1762264370918274,0.31206226348876953,0.9931944608688354,0.0,0.0,0.04242008072496564,0.07050120226900887,0.3807679825910815,0.0,0.0,0.036978312633988084,0.03385792006597375,0.6305245179871116,0.0,0.0,0.013893339317291975,0.0,0.6675364375114441,0.0,0.0,0.0,0.0,0.11384756118059158,0.0,0.0,0.0,0.0,0.11384756118059158,0.0,0.0,0.03857897654259951,0.091515870269491,0.17272833280982064,0.0,0.0,0.04578271326488793,0.06253829662584864,0.23196331186674143,0.0,0.0,0.05656137876212597,0.036423285491764545,0.8212977647781372,0.0,0.0,66.217748875839,61.89786450813857,64.99454314721132,nan,nan,3.7315746445964946,4.66908848861495,3.5490315961832146,nan,nan,0.0,0.0,0.0,nan,nan,65.12121212121212,3.757575757575758,0,70.0,59.0,66.0,71.0,61.0,2.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0
27,4,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,92,121,86,11,75,0,79.84782608695652,5.108695652173913,1.008285855819825,0.5156134303126615,10.823032759612019,1,0.7603305785123967,0.9917822353928708,11.750499707122996,11.661903789690601,5.0,2.1040603937982545,2.0,9.609690621771017,10.068078779941224,-0.801880236968631,34.14213562373095,0.92,1,1.5805599859450012,0.9477836303412914,10.205600053071976,0.0,0.0,2.8553139404393733,11.487800455419347,58.00811794400215,0.0,0.0,0.0,0.024673838168382645,0.3946745991706848,0.0,0.0,0.00885023269802332,0.07348744943737984,0.2523384690284729,0.0,0.0,1.2837334576937254,0.12257700654016777,0.26538512278657517,nan,nan,0.21628136932849884,0.21498435735702515,0.6190890073776245,0.0,0.0,0.2558175027370453,0.42320898175239563,1.0,0.0,0.0,0.05268533286483337,0.03159278767804305,0.34018666843573253,0.0,0.0,0.031036021091732317,0.12486739625455812,0.6305230211304582,0.0,0.0,0.00885023269802332,0.08938734978437424,0.6551461219787598,0.0,0.0,0.0,0.0,0.1926146298646927,0.0,0.0,0.0,0.0,0.1926146298646927,0.0,0.0,0.05397192061859823,0.044372812667266635,0.11038274528822237,0.0,0.0,0.04792128807077197,0.12001595044897448,0.27143929655108445,0.0,0.0,0.04466315731406212,0.21498435735702515,0.8873273730278015,0.0,0.0,79.16980274669334,79.8165259317815,79.71725516700195,nan,nan,4.018624122199551,5.227209038837058,4.877653452005493,nan,nan,0.0,0.0,0.0,nan,nan,79.84782608695652,5.108695652173913,0,77.0,78.0,79.0,82.0,81.0,2.0,6.0,7.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0
27,5,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,75,96,105,8,93,0,98.4,3.28,1.0961710575619514,0.7403812446557086,9.772050238058398,1,0.78125,0.9122663776802772,11.982421386493828,11.40175425099138,4.0,1.8935128151259093,2.0,7.0,8.054430109148752,-1.3542971097897165,32.14213562373095,0.9259259259259259,1,2.588067442178726,0.051728084683418274,5.869855798780918,0.0,0.0,4.158831157721579,0.16684214700944722,31.415823630988598,0.0,0.0,0.0004463263903744519,0.0,0.2766422629356384,0.0,0.0,0.03398184024263173,0.0,0.09801633656024933,0.0,0.0,1.4680028753917937,2.331006091194693,0.6315367064533965,nan,nan,0.5172960758209229,0.051728084683418274,0.4284275472164154,0.0,0.0,0.5172960758209229,0.051728084683418274,1.0,0.0,0.0,0.11252467139907506,0.0022490471601486206,0.25521112168612686,0.0,0.0,0.05545108210295439,0.002224561960125963,0.4188776484131813,0.0,0.0,0.03436331823468208,0.0,0.3615701496601105,0.0,0.0,0.0,0.0,0.11938659101724625,0.0,0.0,0.0,0.0,0.11938659101724625,0.0,0.0,0.12123879689338682,0.01054896624454722,0.07579891326396146,0.0,0.0,0.08278270057267732,0.00821180263546013,0.20610644557679128,0.0,0.0,0.06783779338002205,0.0,0.5010605156421661,0.0,0.0,99.84702200807702,97.49926835474758,98.86681066811148,nan,nan,3.0326950257286716,1.130053047066596,2.8546455457676276,nan,nan,0.0,0.0,0.0,nan,nan,98.4,3.28,0,104.0,93.0,101.0,99.0,100.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0
27,6,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,72,90,113,10,104,0,108.38888888888889,4.291666666666667,1.0041663843227275,0.4970522722926009,9.574614729634384,1,0.8,0.9958509024124148,10.306916244304311,9.848857801796104,4.123105625617661,1.9485409375985705,2.0,8.0,8.943523541388208,-0.21080766043410862,30.14213562373095,0.9473684210526315,1,2.289036403177306,0.01040665339678526,7.854703597724438,0.0,0.0,3.697962913895026,0.07650873833335936,38.2336006835103,0.0,0.0,0.0,0.0,0.37445640563964844,0.0,0.0,0.010589761659502983,0.0,0.1757686734199524,0.0,0.0,2.895932680257979,1.4445067264146332,0.5574386814342414,nan,nan,0.4316166937351227,0.01040665339678526,0.7853208184242249,0.0,0.0,0.4316166937351227,0.020096132531762123,0.9880521893501282,0.0,0.0,0.09952332187727418,0.00045246319116457647,0.34150885207497556,0.0,0.0,0.0513605960263198,0.0010626213657411023,0.5310222317154208,0.0,0.0,0.010589761659502983,0.0,0.5621881484985352,0.0,0.0,0.0,0.0,0.08532845228910446,0.0,0.0,0.0,0.0,0.08532845228910446,0.0,0.0,0.1194583710056542,0.0021222404825783315,0.17586231377776712,0.0,0.0,0.08754938209891718,0.003517299652433743,0.21425220373614917,0.0,0.0,0.06211947649717331,0.0,0.6984969973564148,0.0,0.0,106.15401946304524,109.61806940627655,108.5753482459304,nan,nan,6.133346535160504,3.5329078523312276,3.766337444434731,nan,nan,0.0,0.0,0.0,nan,nan,108.38888888888889,4.291666666666667,0,105.0,109.0,110.0,109.0,112.0,7.0,5.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0
27,7,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,66,88,124,8,113,0,117.28787878787878,3.1666666666666665,1.0360667351579418,0.7685324285963899,9.166995688475081,1,0.75,0.9651887914802673,11.58827044971505,11.180339887498949,3.605551275463989,1.7970578830559027,1.4142135623730951,6.957010852370434,7.414301007239362,-1.1759687623087771,29.31370849898476,0.9565217391304348,1,2.405050730332732,0.8685130150988698,6.440940037369728,0.0,0.0,5.854230585275218,2.7203021473251283,33.355275988578796,0.0,0.0,0.0,0.0,0.2224155068397522,0.0,0.0,0.02528419904410839,0.0,0.24296939373016357,0.0,0.0,3.2813551190021117,3.442820206154634,0.6497868628897524,nan,nan,0.5754329562187195,0.30876630544662476,0.9825894832611084,0.0,0.0,0.6119173169136047,0.3343709409236908,1.0,0.0,0.0,0.10932048774239692,0.0394778643226759,0.292770001698624,0.0,0.0,0.08870046341326088,0.041216699201895884,0.5053829695239211,0.0,0.0,0.02528419904410839,0.0,0.5137712955474854,0.0,0.0,0.0,0.0,0.1279163807630539,0.0,0.0,0.0,0.0,0.1279163807630539,0.0,0.0,0.1601720196848341,0.07514743489619045,0.20408882898609726,0.0,0.0,0.15810519144109386,0.07591106993601376,0.27087987421678633,0.0,0.0,0.055954834446311,0.05703059397637844,0.7326466739177704,0.0,0.0,120.349455373127,120.65674379337172,117.39658764579184,nan,nan,1.9859718586568995,2.4569064630262245,2.52603779485761,nan,nan,0.0,0.0,0.0,nan,nan,117.28787878787878,3.1666666666666665,0,121.0,121.0,118.0,113.0,122.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0
27,8,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,32,45,133,5,124,0,127.78125,1.71875,0.9847460905889684,0.8322958681454921,6.383076486422923,1,0.7111111111111111,1.0154901954491724,8.612534887940585,8.06225774829855,2.8284271247461903,1.3995576391870106,1.0,4.0,4.774200750283365,-1.402516320734931,19.899494936611664,0.9411764705882353,1,2.8992751985788345,0.41326008806936443,6.221911996603012,0.0,0.0,5.312077544629574,0.7599755872506648,20.83544671535492,0.0,0.0,0.0800183117389679,0.0,0.4458533525466919,0.0,0.0,0.06620889902114868,0.0158999003469944,0.15309375524520874,0.0,0.0,0.8713210527620935,1.0207621634488886,0.36626899778616034,nan,nan,0.5187762379646301,0.09286640584468842,0.9266651272773743,0.0,0.0,0.5187762379646301,0.09286640584468842,0.9626916646957397,0.0,0.0,0.22302116912144881,0.03178923754379726,0.4786086151233086,0.0,0.0,0.16600242326967418,0.023749237101583276,0.6511077098548412,0.0,0.0,0.12182803452014923,0.0158999003469944,0.773098349571228,0.0,0.0,0.01728847250342369,0.0,0.1749294251203537,0.0,0.0,0.0,0.0,0.1749294251203537,0.0,0.0,0.16547317451176863,0.03183703021012736,0.2588497827942833,0.0,0.0,0.13243112024594428,0.027981123025000266,0.2520998269372473,0.0,0.0,0.2234988957643509,0.03929198160767555,0.8596780300140381,0.0,0.0,127.40014419846842,126.76532478370864,128.02153501255103,nan,nan,2.5023051959022533,1.6194960366927367,1.4423153938403674,nan,nan,0.0,0.0,0.0,nan,nan,127.78125,1.71875,0,127.0,124.0,130.0,125.0,125.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0
27,9,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,47,56,153,4,139,0,145.59574468085106,1.3829787234042554,1.373830979880861,0.9528298603752563,7.735777827895049,1,0.8392857142857143,0.727891578108626,13.995993621273321,13.0,2.0,1.3969543457338804,1.0,3.0,4.247853401931866,1.5568657733433564,28.485281374238568,0.9791666666666666,1,8.122774064540863,0.011688411235809326,3.517372392117977,0.0,0.0,12.841321378946304,0.1299000575672835,21.854810498654842,0.0,0.0,0.1099107377231121,0.0,0.20294499024748802,0.0,0.0,0.09823758155107498,0.0,0.2534828707575798,0.0,0.0,0.9154599395662957,0.19671303467687962,0.9103360017069274,nan,nan,1.0,0.011688411235809326,0.9728236794471741,0.0,0.0,1.0,0.048249028623104095,0.9871976971626282,0.0,0.0,0.5076733790338039,0.0007305257022380829,0.21983577450737357,0.0,0.0,0.27321960380736815,0.002763831012069862,0.464995968056486,0.0,0.0,0.17926298826932907,0.0,0.4422369748353958,0.0,0.0,0.13667505979537964,0.0,0.08537422865629196,0.0,0.0,0.03648431971669197,0.0,0.08537422865629196,0.0,0.0,0.2838130110361641,0.002829313878744573,0.2029146963599478,0.0,0.0,0.2489944909573492,0.00820933387850588,0.29387738653693274,0.0,0.0,0.3513885587453842,0.0,0.743438646197319,0.0,0.0,144.79165023230365,145.77152590893354,144.8413033862324,nan,nan,1.8205847320078552,1.471279220943061,0.8735378838773503,nan,nan,0.0,0.0,0.0,nan,nan,145.59574468085106,1.3829787234042554,0,139.0,145.0,144.0,151.0,149.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0
27,10,,,0,0,X5,X5,Y1,Y1,WT1D,WT1D,126,176,194,11,178,0,185.02380952380952,4.5,1.1345911242321463,0.7433706902444513,12.666024736934256,1,0.7159090909090909,0.8813747777876959,15.763763672534374,16.15549442140351,5.830951894845301,2.3006606661936946,2.0,10.0,10.544061089743396,-1.0914916645527755,42.384776310850235,0.9333333333333333,1,0.9397116147447377,0.0,7.744579222053289,0.0,0.0,2.3116960402112454,0.22310215863399208,65.00769056007266,0.0,0.0,0.0,0.0,0.41447317600250244,0.0,0.0,0.0,0.0,0.12236207723617554,0.0,0.0,1.8688187788659305,1.9143303664627427,0.2442765608874018,nan,nan,0.22714580595493317,0.0,0.6806744337081909,0.0,0.0,0.22714580595493317,0.06599526852369308,0.9408865571022034,0.0,0.0,0.033561129098026346,0.0,0.27659211507333176,0.0,0.0,0.018346793969930518,0.0017706520526507307,0.5159340520640687,0.0,0.0,0.0,0.0,0.5496910214424133,0.0,0.0,0.0,0.0,0.04475471004843712,0.0,0.0,0.0,0.0,0.04475471004843712,0.0,0.0,0.05948698381180935,0.0,0.1925637848943428,0.0,0.0,0.03814733273508714,0.007462459873744593,0.20438287837837768,0.0,0.0,0.01824216078966856,0.0,0.6665369868278503,0.0,0.0,185.8525251337492,183.26119967098248,185.19315283473972,nan,nan,6.175026586679822,3.75309487973477,4.323949208345508,nan,nan,0.0,0.0,0.0,nan,nan,185.02380952380952,4.5,0,188.0,183.0,181.0,183.0,186.0,9.0,1.0,6.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0
