ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_BCells1_Count,Children_TCells1_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Nuclei
24,1,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,86,96,8,12,0,0,3.2209302325581395,4.988372093023256,1.0849911161943588,0.7564041697520242,10.464157913908982,1,0.8958333333333334,0.9216665326325733,13.163176438212263,13.038404810405298,4.0,1.9783658119446934,2.0,7.0,8.610093295316826,-0.20618522844577927,34.242640687119284,0.9772727272727273,0,1,0.9041275745257735,7.229419365525246,2.6848401725292206,0.0007324330508708954,0.0007324330508708954,2.813504243036732,15.505821264116094,32.62320912629366,0.003936827648431063,0.003936827648431063,0.0,0.06178377941250801,0.20425726473331451,4.577706567943096e-05,4.577706567943096e-05,0.024841688573360443,0.06179903447628021,0.15361258387565613,0.0,0.0,0.8795427560026029,2.2168722417289173,0.8801090668818037,0.0,0.0,0.16179141402244568,0.8749675750732422,0.24858473241329193,4.577706567943096e-05,4.577706567943096e-05,0.16179141402244568,0.8749675750732422,0.8689860105514526,4.577706567943096e-05,4.577706567943096e-05,0.056507973407860845,0.45183871034532785,0.1678025107830763,4.577706567943096e-05,4.577706567943096e-05,0.032715165616706184,0.18030024725716387,0.37933964100341466,4.577706567943096e-05,4.577706567943096e-05,0.024841688573360443,0.10748454928398132,0.3361104726791382,4.577706567943096e-05,4.577706567943096e-05,0.0,0.13199053704738617,0.07484550029039383,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.07484550029039383,4.577706567943096e-05,4.577706567943096e-05,0.04320230283566034,0.2564168432067135,0.053103072428543105,0.0,0.0,0.034641610324587194,0.19608842076832603,0.20867792871604407,0.0,0.0,0.051522087305784225,0.2140764519572258,0.570710301399231,4.577706567943096e-05,4.577706567943096e-05,4.028711980725588,3.8870065592246243,2.5417350691016503,3.2209302325581395,3.2209302325581395,4.640400676145095,7.102814067446455,4.428652610116977,4.988372093023256,4.988372093023256,0.0,0.0,0.0,0.0,0.0,3.2209302325581395,4.988372093023256,0,6.0,6.0,2.0,0.0,0.0,9.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
24,2,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,270,324,25,18,7,0,15.196296296296296,7.637037037037037,1.0956372238923173,0.4921803678844902,18.5411616971131,1,0.8333333333333334,0.9127108665105771,20.131181971809355,20.615528128088304,8.246211251235321,3.255385776650271,3.0,16.54629867976521,17.524057872668063,-0.7017583257695166,60.97056274847714,0.9608540925266904,0,1,8.982452034950256,19.15878533758223,6.636484302580357,0.0019226367585361004,0.0019226367585361004,28.56700999219902,117.00738535821438,126.10235758125782,0.01235980773344636,0.01235980773344636,0.008682383224368095,0.15301746875047684,0.2074769213795662,4.577706567943096e-05,4.577706567943096e-05,0.04596017301082611,0.2376592680811882,0.24364078044891357,0.0,0.0,2.2943905817007195,1.8113628816235041,1.3367054198904915,0.0,0.0,0.9845426082611084,1.0,0.2997787296772003,4.577706567943096e-05,4.577706567943096e-05,0.9845426082611084,1.0,0.9456931352615356,4.577706567943096e-05,4.577706567943096e-05,0.21386790559405372,0.4561615556567198,0.158011531013818,4.577706567943096e-05,4.577706567943096e-05,0.10580374071184821,0.4333606865119051,0.4670457688194734,4.577706567943096e-05,4.577706567943096e-05,0.04596017301082611,0.35739681124687195,0.4457160234451294,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.06958114355802536,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.06610208004713058,4.577706567943096e-05,4.577706567943096e-05,0.24462950490442328,0.27865346429682675,0.06622390886405692,0.0,0.0,0.15291338044703337,0.32139616304901036,0.2793309426613787,0.0,0.0,0.13954375684261322,0.6653620302677155,0.6965972483158112,4.577706567943096e-05,4.577706567943096e-05,17.474331215217727,13.855908115338968,15.147251403489879,15.196296296296296,15.196296296296296,7.910505590204661,8.855394543384541,6.301231670206142,7.637037037037037,7.637037037037037,0.0,0.0,0.0,0.0,0.0,15.196296296296296,7.637037037037037,0,24.0,9.0,16.0,11.0,20.0,5.0,8.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,2,2
24,3,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,138,209,56,11,37,0,45.97826086956522,3.8115942028985508,1.2537004013990813,0.757038343250498,13.255453865237978,1,0.6602870813397129,0.7976387332125271,17.301617196366355,18.027756377319946,5.0,2.2586929339536725,2.0,10.0,11.304365438677245,-1.4930579185703639,46.62741699796952,0.9787234042553191,0,1,3.207660049200058,7.246723271906376,7.469916798174381,0.001098649576306343,0.001098649576306343,13.197924755280837,31.333440200425684,78.7057756409049,0.006317235063761473,0.006317235063761473,0.03779659792780876,0.06572061032056808,0.42429235577583313,4.577706567943096e-05,4.577706567943096e-05,0.0473487414419651,0.10383765026926994,0.18847942352294922,0.0,0.0,1.4035022246972124,2.056695166425436,0.1256551244711717,0.0,0.0,0.2672007381916046,0.8894026279449463,0.660990297794342,4.577706567943096e-05,4.577706567943096e-05,0.32281985878944397,0.8894026279449463,0.9483024477958679,4.577706567943096e-05,4.577706567943096e-05,0.13365250205000243,0.301946802996099,0.31124653325726587,4.577706567943096e-05,4.577706567943096e-05,0.09563713590783215,0.22705391449583828,0.5703317075427892,4.577706567943096e-05,4.577706567943096e-05,0.0797589048743248,0.14514382183551788,0.5744258761405945,4.577706567943096e-05,4.577706567943096e-05,0.011718928813934326,0.0,0.09102006256580353,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.09102006256580353,4.577706567943096e-05,4.577706567943096e-05,0.08510056210552008,0.20529850226740023,0.16515270905991855,0.0,0.0,0.07410269949187731,0.21431101504101613,0.2403223136735008,0.0,0.0,0.13629358261823654,0.334737166762352,0.7722209393978119,4.577706567943096e-05,4.577706567943096e-05,44.852241688026574,47.892485127122896,45.91665617773056,45.97826086956522,45.97826086956522,4.649388507926381,4.563751433386639,3.7020767510937254,3.8115942028985508,3.8115942028985508,0.0,0.0,0.0,0.0,0.0,45.97826086956522,3.8115942028985508,0,43.0,47.0,46.0,47.0,49.0,7.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3,3
24,4,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,266,352,106,16,84,0,93.1842105263158,6.2443609022556394,1.2176882197261676,0.7121119513695161,18.403307281560924,1,0.7556818181818182,0.821228278142396,22.42310628387471,22.47220505424423,7.280109889280518,3.1032743858026106,3.0,15.0,15.742498945117651,-1.2974072093973446,63.798989873223334,0.95,0,1,5.268421434797347,13.838681674562395,11.799832209944725,0.0018310826271772385,0.0018310826271772385,28.359578867210075,45.202456704806536,140.2684824541211,0.012176699470728636,0.012176699470728636,0.02866407297551632,0.0,0.3849012106657028,4.577706567943096e-05,4.577706567943096e-05,0.06865034066140652,0.02558938041329384,0.15617609024047852,0.0,0.0,1.9180445698225836,1.4562789765441588,0.25691389856236424,0.0,0.0,0.5441367030143738,1.0,0.6476997137069702,4.577706567943096e-05,4.577706567943096e-05,0.5441367030143738,1.0,0.9522240161895752,4.577706567943096e-05,4.577706567943096e-05,0.13171053586993367,0.34596704186405985,0.2949958052486181,4.577706567943096e-05,4.577706567943096e-05,0.10661495814740629,0.1699340477624306,0.5273251220079741,4.577706567943096e-05,4.577706567943096e-05,0.08923476189374924,0.02558938041329384,0.5505149960517883,4.577706567943096e-05,4.577706567943096e-05,0.0,0.008773937821388245,0.06959640234708786,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.06959640234708786,4.577706567943096e-05,4.577706567943096e-05,0.10754008078515033,0.32910663536968443,0.1914207579527876,0.0,0.0,0.09446371451127998,0.25553539125923536,0.22460698884756142,0.0,0.0,0.16366826742887497,0.27733272314071655,0.6909666657447815,4.577706567943096e-05,4.577706567943096e-05,95.09866157311735,93.81758022368831,93.14128851265838,93.1842105263158,93.1842105263158,6.361715753993061,4.933029028176941,5.991057818938232,6.2443609022556394,6.2443609022556394,0.0,0.0,0.0,0.0,0.0,93.1842105263158,6.2443609022556394,0,99.0,84.0,97.0,86.0,102.0,12.0,4.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,4,4
24,5,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,103,133,126,7,107,0,116.52427184466019,2.504854368932039,1.3721007197301935,0.9157615850173986,11.451797811161432,1,0.7744360902255639,0.7288094712147934,18.58887049158718,18.027756377319946,4.0,1.8882356590866998,2.0,6.0,7.467561797471721,1.550561113531572,42.14213562373095,0.9716981132075472,0,0,4.2568856328725815,2.784786745905876,5.078324556350708,0.0010070954449474812,0.0010070954449474812,12.143633155152202,7.185961682116613,48.741268172860146,0.004715037764981389,0.004715037764981389,0.04969863407313824,0.0,0.2751850187778473,4.577706567943096e-05,4.577706567943096e-05,0.05960937216877937,0.0053864349611103535,0.19541466236114502,0.0,0.0,0.727673987470643,4.264123324394638,0.6359248934525049,0.0,0.0,0.5122453570365906,0.4923170804977417,0.5626459121704102,4.577706567943096e-05,4.577706567943096e-05,0.5122453570365906,0.4923170804977417,0.9524681568145752,4.577706567943096e-05,4.577706567943096e-05,0.19349480149420825,0.12658121572299438,0.23083293437957764,4.577706567943096e-05,4.577706567943096e-05,0.11789935102089516,0.06976661827297682,0.4732161958530111,4.577706567943096e-05,4.577706567943096e-05,0.1027924008667469,0.0053864349611103535,0.4720912575721741,4.577706567943096e-05,4.577706567943096e-05,0.0789806991815567,0.0,0.13238728046417236,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.13238728046417236,4.577706567943096e-05,4.577706567943096e-05,0.09554082446713401,0.14226991228675676,0.11295684171586276,0.0,0.0,0.0931002605578778,0.11082861750615756,0.2249973102386754,0.0,0.0,0.16931792348623276,0.12285038270056248,0.646631583571434,4.577706567943096e-05,4.577706567943096e-05,116.30080430591325,112.2604091701915,116.06809154763874,116.52427184466019,116.52427184466019,3.1973655176999185,2.552001149511689,2.0617968030085985,2.504854368932039,2.504854368932039,0.0,0.0,0.0,0.0,0.0,116.52427184466019,2.504854368932039,0,112.0,111.0,113.0,109.0,120.0,5.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5,5
24,6,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,132,180,143,10,125,0,133.71969696969697,3.537878787878788,1.219194091321612,0.8335816381310769,12.964089628857149,1,0.7333333333333333,0.8202139488028485,17.89857517514892,17.26267650163207,5.0,2.2092640301534,2.0,9.0,9.88710638314318,-1.522204074930892,44.970562748477136,0.9635036496350365,1,1,3.6705424543470144,4.311589233577251,6.980285353958607,0.001144426641985774,0.001144426641985774,19.54573894175701,25.2977951283101,75.57399877160788,0.006042572669684887,0.006042572669684887,0.06872663646936417,0.06817731261253357,0.3784084916114807,4.577706567943096e-05,4.577706567943096e-05,0.06639200821518898,0.11845579743385315,0.1894713044166565,0.0,0.0,1.1060499453174277,0.881584549029563,0.5046669900428878,0.0,0.0,0.40415045619010925,0.35922789573669434,0.45055314898490906,4.577706567943096e-05,4.577706567943096e-05,0.4771496057510376,0.5149919986724854,0.9532616138458252,4.577706567943096e-05,4.577706567943096e-05,0.14682169817388058,0.17246356934309007,0.2792114141583443,4.577706567943096e-05,4.577706567943096e-05,0.1480737798617955,0.19164996309325832,0.5725302937243021,4.577706567943096e-05,4.577706567943096e-05,0.125734344124794,0.17970550060272217,0.6216372847557068,4.577706567943096e-05,4.577706567943096e-05,0.005722133442759514,0.04405279457569122,0.11685358732938766,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.11685358732938766,4.577706567943096e-05,4.577706567943096e-05,0.10972439202558582,0.08231485460100342,0.09810724974487561,0.0,0.0,0.10534722465185214,0.13228138691690625,0.23457051845176047,0.0,0.0,0.21315327286720276,0.2999923825263977,0.7646143436431885,4.577706567943096e-05,4.577706567943096e-05,133.54114979185167,133.44442607585975,133.26860111881996,133.71969696969697,133.71969696969697,4.629422367778447,4.3753853562671905,3.3116017361026646,3.537878787878788,3.537878787878788,0.0,0.0,0.0,0.0,0.0,133.71969696969697,3.537878787878788,0,136.0,133.0,132.0,132.0,140.0,6.0,7.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,6,6
24,7,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,111,170,158,10,141,0,148.5045045045045,3.6036036036036037,1.2628644615606595,0.7986888857636201,11.888212206450685,1,0.6529411764705882,0.7918506145657079,15.757488067813036,16.76305461424021,5.0,2.0829882109275983,2.0,9.0,9.481976809466492,-1.3067945118836812,41.97056274847714,0.9173553719008265,0,0,3.188601527363062,0.5602655056864023,5.126085348427296,0.001144426641985774,0.00041199359111487865,13.946410348406062,1.192614633589983,37.522072181105614,0.005081254290416837,0.0005493247881531715,0.029709316324442625,0.0,0.09587624669075012,4.577706567943096e-05,0.0,0.08120088744908571,0.0,0.22475775703787804,0.0,0.0,1.872688028276447,4.908990368267819,1.647779708775474,0.0,5.940573091200454,0.4449073076248169,0.17001602053642273,0.6039826273918152,4.577706567943096e-05,4.577706567943096e-05,0.5593499541282654,0.17001602053642273,0.9561455845832825,4.577706567943096e-05,4.577706567943096e-05,0.1275440610945225,0.02241062022745609,0.20504341393709183,4.577706567943096e-05,1.6479743644595148e-05,0.1256433364721267,0.010744275978288136,0.33803668631626677,4.577706567943096e-05,4.948871965343888e-06,0.10821698606014252,0.0,0.3287708908319473,4.577706567943096e-05,0.0,0.0,0.0,0.02565041556954384,4.577706567943096e-05,0.0,0.0,0.0,0.02565041556954384,4.577706567943096e-05,0.0,0.11746864944386347,0.042564153417578354,0.1778390821648473,0.0,2.1972991526126858e-05,0.12149769117402297,0.02581187193230721,0.2454488789098498,0.0,1.4214552517306888e-05,0.19983596354722977,0.005477989092469215,0.5193789750337601,4.577706567943096e-05,0.0,150.33573126988574,143.62734463086693,147.0175062393449,148.5045045045045,142.58333333333334,3.9954823922631437,4.161723664814287,2.893664079373174,3.6036036036036037,4.083333333333333,0.0,0.0,0.0,0.0,0.0,148.5045045045045,3.6036036036036037,0,151.0,141.0,148.0,148.0,142.0,5.0,6.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,7,7
24,8,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,123,187,176,11,159,0,168.1382113821138,3.959349593495935,1.3084034150768518,0.7686933029673763,12.514330345744634,1,0.6577540106951871,0.7642902704753816,16.44476712277808,17.46424919657298,5.0,2.173395830914279,2.0,10.0,10.518361602180294,1.1799598347582287,44.970562748477136,0.9389312977099237,1,0,12.040588930249214,0.01278706081211567,10.572487950325012,0.001190203707665205,0.0,62.583978198468685,0.028290227288380265,74.78181102871895,0.005630579078570008,0.0,0.3537270128726959,0.0,0.4689211845397949,4.577706567943096e-05,0.0,0.15667200088500977,0.0,0.15815214812755585,0.0,0.0,0.9791969263262996,3.698707609472545,0.16528948907940277,0.0,nan,0.765209436416626,0.01278706081211567,0.8169069886207581,4.577706567943096e-05,0.0,1.0,0.01278706081211567,0.957015335559845,4.577706567943096e-05,0.0,0.4630995742403544,0.000491810031235218,0.4066341519355774,4.577706567943096e-05,0.0,0.5088128308818592,0.0002300018478730103,0.6079822034855199,4.577706567943096e-05,0.0,0.49991609156131744,0.0,0.6506446897983551,4.577706567943096e-05,0.0,0.19577324390411377,0.0,0.04136720672249794,4.577706567943096e-05,0.0,0.0629129484295845,0.0,0.04136720672249794,4.577706567943096e-05,0.0,0.16579593021906935,0.0024590501561760902,0.24630919582268712,0.0,0.0,0.2220135964987017,0.0014599721513872091,0.2350344024096912,0.0,0.0,0.6775310784578323,0.0,0.785961702466011,4.577706567943096e-05,0.0,169.11406748306655,167.23193096258996,168.1826465684515,168.1382113821138,nan,3.8785319545785004,7.545307454592155,3.8001449157528975,3.959349593495935,nan,0.0,0.0,0.0,0.0,nan,168.1382113821138,3.959349593495935,0,172.0,166.0,168.0,168.0,174.0,5.0,8.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,8,8
24,9,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,136,165,190,11,175,0,182.26470588235293,4.088235294117647,1.1276394862497514,0.7701628782934049,13.159049284959082,1,0.8242424242424242,0.8868082505036706,16.74596634680137,15.652475842498529,5.0,2.3534239623242668,2.0,10.0,10.68136893163346,1.4603968542952197,43.89949493661167,0.9577464788732394,1,0,9.707728698849678,0.0,11.556221805512905,0.001281757839024067,0.0,27.466285264119506,0.11474784626625478,71.3615168556571,0.006225680932402611,0.0,0.1117418184876442,0.0,0.40709543228149414,4.577706567943096e-05,0.0,0.06883344799280167,0.0,0.12344548106193542,0.0,0.0,1.3283243785140606,4.438084861071975,0.30445478227278794,0.0,nan,0.729411780834198,0.0,0.8474250435829163,4.577706567943096e-05,0.0,0.729411780834198,0.03929198160767555,0.9573662877082825,4.577706567943096e-05,0.0,0.3467045963874885,0.0,0.4127222073397466,4.577706567943096e-05,0.0,0.20195797988323166,0.0008437341637224617,0.524717035703361,4.577706567943096e-05,0.0,0.173968106508255,0.0,0.5229572057723999,4.577706567943096e-05,0.0,0.09948882460594177,0.0,0.05589379742741585,4.577706567943096e-05,0.0,0.012420844286680222,0.0,0.05589379742741585,4.577706567943096e-05,0.0,0.192506028715297,0.0,0.2170344381630344,0.0,0.0,0.14323663604053252,0.004475264807451093,0.201784211048981,0.0,0.0,0.24652475118637085,0.0,0.653986394405365,4.577706567943096e-05,0.0,181.0534271296911,185.50452124913917,181.98473595341179,182.26470588235293,nan,4.6334411615702775,1.05505319882367,4.20785783939011,4.088235294117647,nan,0.0,0.0,0.0,0.0,nan,182.26470588235293,4.088235294117647,0,175.0,187.0,181.0,183.0,177.0,6.0,1.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9,9
24,10,,,0,0,X4,X4,Y3,Y3,WT1D,WT1D,262,294,211,14,190,0,199.82442748091603,5.927480916030534,1.0986175590018397,0.7565939334997581,18.26441241104166,1,0.891156462585034,0.9102348599894583,22.86516687889428,21.540659228538015,7.0,3.1245418721841207,3.0,13.0,14.95119010909444,-1.5382603128380017,60.14213562373095,0.9776119402985075,1,0,8.33795677497983,0.008773937821388245,4.122224763035774,0.0017853055614978075,0.0,58.92549001425505,0.11563287070021033,112.76957304775715,0.011993591208010912,0.0,0.1195162869989872,0.0,0.10485999658703804,4.577706567943096e-05,0.0,0.0952315479516983,0.0,0.2895094156265259,0.0,0.0,1.099725700513255,0.8102121761898,1.271643355431371,0.0,nan,0.40892651677131653,0.008773937821388245,0.7033646106719971,4.577706567943096e-05,0.0,0.6285191178321838,0.024490730836987495,0.9595788717269897,4.577706567943096e-05,0.0,0.21379376346102127,0.00022497276465098062,0.10569807084707114,4.577706567943096e-05,0.0,0.22490645043608795,0.00044134683473362723,0.4304182177395311,4.577706567943096e-05,0.0,0.20045776665210724,0.0,0.42439916729927063,4.577706567943096e-05,0.0,0.037277791649103165,0.0,0.03456168621778488,4.577706567943096e-05,0.0,0.037277791649103165,0.0,0.0321202427148819,4.577706567943096e-05,0.0,0.10557101447831231,0.001386825260701149,0.11087855616411432,0.0,0.0,0.1316568790337308,0.002586355989024805,0.30796968488311216,0.0,0.0,0.31586939096450806,0.0,0.6762188076972961,4.577706567943096e-05,0.0,198.78564340378568,199.86909477528,199.13849362557988,199.82442748091603,nan,6.288485427733405,5.11850093898511,4.85670009367871,5.927480916030534,nan,0.0,0.0,0.0,0.0,nan,199.82442748091603,5.927480916030534,0,192.0,207.0,197.0,206.0,192.0,5.0,10.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,10,10
